date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-27,tr,457,3241,15.096200000000003,20.64806102,8.354000000000005,3.875999999999999,444.7700000000002,3743368,-27085.324700000005,0,0,chunk_018.csv
2023-03-27,uk,3099,39767,39.14159999999995,179.7655794199999,61.62600000000009,71.23599999999992,2966.137999999998,11624006,-29976.184600000004,0,0,chunk_018.csv
2023-03-27,und,6226,38528,208.23809999999924,503.2460989300034,238.98700000000053,152.3219999999999,5834.66900000003,18961893,1289021.4285000036,0,0,chunk_018.csv
2023-03-27,ur,100,250,-10.499299999999995,5.565028229999998,0.35000000000000003,3.2179999999999995,96.43200000000002,16609529,-2198974.7777000004,0,0,chunk_018.csv
2023-03-27,vi,185,133,-13.154899999999994,16.672278830000007,1.6740000000000002,4.557,178.76899999999998,580489,-135109.7609,0,0,chunk_018.csv
2023-03-27,zh,139,158,4.875699999999999,9.693951490000002,5.360000000000001,3.1620000000000004,130.47899999999998,4213670,783621.6586999999,0,0,chunk_018.csv
2023-03-28,am,2,8,0.0,0.0,0.0,0.0,2.0,197256,0.0,0,0,chunk_018.csv
2023-03-28,ar,269,300,30.222499999999986,28.905593350000004,9.146999999999988,2.852,257.0,2574319,6397.219699999999,0,0,chunk_018.csv
2023-03-28,bg,42,8,1.6882000000000001,1.5037573000000002,1.2280000000000002,0.41500000000000004,40.357000000000006,25452,-762.4627000000003,0,0,chunk_018.csv
2023-03-28,bn,52,5,-3.1153000000000004,1.9028448900000003,0.0,0.949,51.050999999999995,9281545,-46070.1011,0,0,chunk_018.csv
2023-03-28,ca,164,420,-0.4728000000000001,23.422580139999983,5.693000000000001,10.402000000000001,147.90600000000003,818867,293774.4320000001,0,0,chunk_018.csv
2023-03-28,ckb,6,11,-0.5267,0.27741288999999997,0.0,0.188,5.812,8163,-43.7161,0,0,chunk_018.csv
2023-03-28,cs,238,3176,3.0122999999999998,13.940505250000001,3.9239999999999995,3.1450000000000005,230.93099999999995,856675,1842.3216999999945,0,0,chunk_018.csv
2023-03-28,cy,9,0,-3.4241,2.1009807100000004,0.083,1.1520000000000001,7.766000000000001,10783,-4970.655799999999,0,0,chunk_018.csv
2023-03-28,da,66,511,-10.571299999999994,13.98183021,1.855,8.484000000000002,55.661000000000016,627348,72106.36570000007,0,0,chunk_018.csv
2023-03-28,de,9580,739990,-3917.285000000063,3085.56924137997,93.18199999999955,1061.5379999999843,8425.286999999858,99023979,-35102413.47409987,0,0,chunk_018.csv
2023-03-28,dv,1,0,0.4898,0.23990404,0.077,0.0,0.923,69,33.7962,0,0,chunk_018.csv
2023-03-28,el,286,1407,1.8108000000000004,6.054149680000001,2.094,1.4250000000000003,282.481,1519843,135015.3707,0,0,chunk_018.csv
2023-03-28,en,74452,17198148,-5172.996000000272,23159.593439983495,6268.422000000306,7567.597000000023,60616.158000004,867328037,12247361.982499901,0,0,chunk_018.csv
2023-03-28,es,7901,2137951,-353.3779999999993,650.4925234800148,98.8209999999999,179.7400000000028,7622.666000000106,129570805,105818.70570000305,0,0,chunk_018.csv
2023-03-28,et,125,1612,-4.562900000000001,8.04711101,1.7449999999999999,3.8910000000000013,119.364,231659,844.5156999999991,0,0,chunk_018.csv
2023-03-28,eu,58,135,0.8271,0.6840944099999999,0.355,0.178,57.467,17420,9.098099999999999,0,0,chunk_018.csv
2023-03-28,fa,162,3232,1.2747000000000002,3.1346893300000005,0.6079999999999999,0.511,160.88100000000003,738654,147.92390000000023,0,0,chunk_018.csv
